Name,id_Number,ExposureTime
Charles Swanger,71296194608079281,13.0
Kathy Massengill,12843193006281665,13.0
Madalyn Hansen,96723198705147697,13.0
Kristen Sam,72423199608208227,13.0
Theresa Whit,84257201612216873,13.0
Lisa Emry,40556193701142428,13.0
Pauline Parton,37790194501046280,13.0
Bernice Williams,36266198102209563,13.0
Donald Todd,40199201002119756,13.0
Edith Harper,12152200107065762,13.0
Marilyn Frederick,60883198809012314,13.0
Kathleen Phillips,23923198801115072,13.0
Stephen Pinegar,69973201803191717,13.0
Peter Robinson,18712200503226784,13.0
Delores Wilkins,10121197703158458,13.0
William Baker,32721197408138753,12.0
Jessica Baker,41314200207167493,12.0
Julie Akers,53972195612279344,12.0
Marcelino Jones,76834196012211807,12.0
Minnie Higgs,53750197701069784,12.0
David Carey,99359195504287029,12.0
Freddie Seggerman,81934195810066531,12.0
Jerry Warren,27960201711213464,12.0
Melody Han,10312201310178951,12.0
Cathy Humes,14043198804144437,12.0
Gabriel Duncan,98558200608052636,12.0
Jennifer Mcfarlane,71938196504289486,12.0
Desiree Walker,16153200101087931,12.0
Hana Martinie,39537199712134665,12.0
Anthony Mercado,19206194104205637,12.0
Tina Beltran,38873201702228197,12.0
Christina Landingham,33128195712033571,12.0
Florence Sasser,39786195804045832,12.0
Harold Smith,15064196705282453,12.0
Gladys Jones,32565197810049029,12.0
Linda Lowe,18200193505101549,12.0
Sharon Washinton,72618193009134359,12.0
Bernard Savitch,70976193104226888,12.0
Sandra Henricks,11393201812313466,12.0
Melissa Faison,44143194011222511,12.0
Agnes Sanchez,64458193902035762,12.0
Jeremy Fondren,78633194005059895,12.0
Edgar Chase,87307199609057179,12.0
Pamela Minge,37093197111025897,12.0
Caren Thayer,41231193712142442,12.0
Maria Rehkop,30691201207165991,12.0
Gregory Williams,33846201811076351,12.0
Palma Cardwell,33913197811174956,12.0
Stephen Howard,92754194702167052,12.0
Dawn Southerly,27918199410046877,12.0
Florence Morris,86433199004141483,12.0
Shannon Bowman,21615201206307996,12.0
Joshua Hill,39029201112042179,12.0
Daniel Tabor,19241201010253744,12.0
Danielle Snodgrass,38438195812157366,12.0
Christal Ward,35208198008277888,12.0
Barry Leis,97104200605139133,12.0
Ashley Smith,58917198701076358,12.0
Kevin Conger,13814199801087503,12.0
Lidia Harris,19326197506072811,12.0
Larry Gonzalez,62100194609283245,12.0
Rachel Rodriguez,94081198312248821,12.0
Garry Rosales,88787197605091585,12.0
Betty Swan,75584201605104331,12.0
Laurie Lien,64519193303288671,12.0
Shelia Belmont,39662201302029976,12.0
Barbara Halasz,41408195808288104,12.0
Jack Breceda,12291195708252923,12.0
Elizabeth Campbell,50185194411119403,12.0
Argelia Deems,70031195203297979,12.0
Christopher Stoner,91695195801284584,12.0
Leila Cassiano,50022194903047330,12.0
Mark Barrickman,44313195607304789,12.0
Laura Pollman,74362200804305045,12.0
Patricia Hightower,75546200003184473,12.0
Rosa Austin,67270201409297627,12.0
William Lugo,67169196407234990,12.0
Kristopher Little,99113199704148959,12.0
Mary Atkins,89854197501228442,12.0
Shari Wilson,29595201211108491,12.0
Lynn Tharpe,48345193103143288,12.0
Robert Nichols,78519200507319062,12.0
David Pack,30564195009135691,12.0
John Wallace,74483197205063911,12.0
Gary Cooper,85978198409219203,12.0
Patricia Peterson,96121194905134552,12.0
Robert Stein,89392201204128884,12.0
Pat Morrow,15868201603162728,12.0
Michael Rembert,93113196208281568,12.0
John Alvarado,20426200906108147,12.0
Roy Mondier,26750196802135767,12.0
Darren Jackson,19169197806101381,12.0
Felipe Lazzari,52974200206126093,12.0
Carl Luhn,27676197601139145,12.0
Marcia Egbert,53683194503082447,12.0
Sergio Strong,34603200209239012,12.0
Michael Smith,83207195703152390,12.0
Perla Pero,71459201810033964,12.0
James Ferreira,39920198302034045,12.0
William Mayfield,19769199901137804,12.0
Robert Nurse,14526193511272912,12.0
Steven Barajas,67296198907205073,12.0
Angela Rivera,57417200305097576,12.0
Laura Cummins,31716199402174802,12.0
Mary Kramer,91733201611292393,12.0
Joseph Gizzi,65366197012135943,12.0
Sondra Cockfield,88592196003319378,12.0
Regina Frederick,31209197405161882,12.0
Jeffrey Macgregor,62199201403318460,12.0
Lynn Thornton,70466199304084700,12.0
Charles Crowder,94087196704165966,12.0
Cary Garber,75758195111069102,12.0
Patricia Hisaw,56826200408027712,12.0
Julius Sistrunk,86917197806174222,12.0
Laurie Blackburn,77675196207287543,12.0
Sara White,49680200804222734,12.0
David Gordon,31437195111014972,12.0
Shirley Stokes,36605195008303503,12.0
Joseph Olive,20447194710297464,12.0
John Nunez,81019197404117272,12.0
Arthur Peachey,64600200407312220,12.0
Traci Henriques,31909197803308286,12.0
Tracy Nam,93324197802191214,12.0
Bonnie Sheets,99791200211044005,12.0
Philip Carlson,81385197005093355,12.0
Frank Boss,53997196110244533,12.0
Roseanna Jones,85398199009167674,12.0
Mary Liefer,12834201105319518,12.0
Michael Breedlove,95048194402266242,12.0
Margaret Lusk,83201196201263138,12.0
Timothy High,18017201707129084,12.0
Dario Stafford,14978193012202167,12.0
Joseph Brown,60610200412078558,12.0
Christopher Oney,65842200707126409,12.0
Sue Medina,68978199509027536,12.0
Allen Rodriguez,86240193001139441,12.0
Tina Price,78111200209275168,12.0
Beverly Partridge,62651197705162254,12.0
Craig Jewett,26519201708032412,12.0
Robert Moore,48763193411019322,12.0
Darlene Selvester,34393198805278243,12.0
Kimberly Kirsch,67210199210241483,12.0
Linda Meader,96345195811144166,12.0
Elliot Overman,40711197004191914,12.0
Christopher White,21066201006045970,12.0
Dianne Clantz,33137200110304313,12.0
Donna Dion,41653200507069299,12.0
Carolyn Markes,18598195304101772,12.0
David Castaneda,40810200401171712,12.0
Jesus Sarvis,20101193408016197,12.0
Moses Shaw,62666196006168131,12.0
Rhonda Marquez,52323200208172844,12.0
Kenneth Campbell,55646193702025230,12.0
Stephen Bradley,29508193612236558,12.0
Alberta Martin,75725195105285064,12.0
Gloria Williams,32401198309212806,12.0
Duane Ernst,39249193808185874,12.0
David Dabney,55069196602027467,12.0
Deborah Sing,55021200003176449,12.0
Kim Tuner,20961198001278659,12.0
Gertrude Schroder,47453197502117803,12.0
Julia Sukhu,16004199007018435,12.0
Anton Scott,11357199706136459,12.0
Michelle Tillman,84570199205219607,12.0
Michael Hamilton,70215197211014206,12.0
Barry Gauvin,62874195407281542,12.0
Tristan Randhawa,78167198202282407,12.0
Troy Burns,10740201410099864,12.0
Robert Gendreau,83900195109027466,12.0
Rhonda Roland,98368195605285086,12.0
James Oneill,53539199810072877,12.0
Elaine Lytle,93670196809231081,12.0
Edward Menter,70052196110183479,12.0
Erlinda Poormon,36937198310035659,12.0
Michele Jackson,21212195912148600,12.0
Douglas Milewski,20700199603166567,12.0
Christopher Wallace,12969200109046309,12.0
Evelyn Nguyen,77307199211269456,12.0
Antone Maddox,62243195905248975,12.0
Dale Cheshire,45474197507269569,12.0
Patrica Wight,33523198102284450,12.0
Robin Lawson,81214200504162116,12.0
Jacqueline Clarence,32939200605235119,12.0
Samantha Chester,16393197004037784,12.0
Alan Inyart,46783194310177424,12.0
Tama Jernigan,20474195412196219,12.0
Solomon Nelson,87052201206127550,12.0
Eddie Kennedy,76706199302114627,12.0
Suzanne Carrell,28258194106105159,12.0
Kevin Barrickman,83766195805086799,12.0
Amy Evans,12999197306021719,12.0
Michael Salter,95972195008025588,12.0
Linda Hunt,26418193705037965,12.0
Richard Dike,61801196006126837,12.0
Karen Rivera,17234196301101451,12.0
Anthony Denman,43558195311287740,12.0
Vicki Reyes,17820198411098200,12.0
Benita Grimes,13425194405065733,12.0
Bruce Hunter,76997196410018433,12.0
Kathryn Smithers,30687199705257839,12.0
Leola Woltz,95710198812014887,12.0
Karen Davis,50200196912074806,12.0
Mary Reynolds,80293197903235240,12.0
Walter Harper,91913199706167404,12.0
Rolando Butler,95226196405175351,12.0
Tammy Merchant,82187199706117893,12.0
Helen Sullivan,38131195309119600,12.0
Tracy Seamons,11333199110173316,12.0
Danielle Sparks,34603198204288675,12.0
Edward Beasley,83098200706149011,12.0
Tonia Waroway,83567201612044600,12.0
Joseph Stanley,33658199605145597,12.0
Randall Delgadillo,42033199611059101,12.0
Andrea Estrada,10686199712031850,12.0
Chad Gonzalez,97529193511246145,12.0
Aldo Trask,28258199008078804,12.0
Yvonne Schram,28761199006094733,12.0
Kevin Bello,87886201702069424,12.0
Brock Hernandez,56634201512121504,12.0
Linda Wise,11573195210196574,12.0
Nicole Caraballo,81040194006272112,12.0
Mattie Hobby,13021197106039947,12.0
Antonio Edwardson,23957199503247667,12.0
Maria Armitage,35909196201245613,12.0
Craig Webb,62604193306262861,12.0
William Rigney,29669195505128965,12.0
Kathleen Bigelow,46885200704118500,12.0
Michael Clark,20787199002082685,12.0
Alfred Groves,16641198304057077,12.0
Yvonne Buggs,55096200811099005,12.0
Leon Lewis,39400199911053973,12.0
Tanya Trask,22327199205043074,12.0
John Wiggins,28449196711093038,12.0
Richard Hearn,43459194608207149,12.0
Richard Baumbach,27146197411119235,12.0
Rodney Hodges,38116199108222175,12.0
Kelly Mangiafico,74158196207119234,12.0
Walter Hatfield,88177200901247609,12.0
Melody Carter,24318196801189256,12.0
Timothy Clements,64020201302229890,12.0
Kelly Barnett,17584199903089184,12.0
John Paul,56812195104018151,12.0
Marie Lavin,51100201009263657,12.0
Christopher Drelick,98732197205035615,12.0
Desiree Sears,65042198312125153,12.0
Erika Brewster,16963197901059991,12.0
Don Decker,63291199403276727,12.0
Susan Yamada,63463201405061493,12.0
Wendell Brown,89089198311162148,12.0
Robert Walton,63666195207035351,12.0
Paul Brown,81826194305263579,12.0
Brian Ojeda,93008195409208991,12.0
Augusta Kina,59362195906011330,12.0
Leigh Ford,86380198505047677,12.0
William Calderon,84429198604127190,12.0
Jimmy Ambriz,42497196506118948,12.0
James Hall,38686199001218603,12.0
Steven Price,64025199512056464,12.0
Lynn Trinidad,13446200911111525,12.0
Robert Stonis,98640194209099461,12.0
Thomas Brandenburg,58519195204215853,12.0
Christopher Smith,53332195611151722,12.0
Timothy Yengo,86175196606253421,12.0
Maria Shelley,87958195104154166,12.0
Gladys Muniz,29445197301072990,12.0
Harry Harris,56459199510126369,12.0
Donny Murphy,71025193312122815,12.0
Michael Crow,48829202002075252,12.0
Carlton Walker,52159199402171168,12.0
Thomas Hughes,86249199902024514,12.0
Isidro Sheppard,76615201807075699,12.0
Gene Melville,28724201610191750,12.0
Roselyn Fox,38911196305292480,12.0
Anthony King,21961196202043386,12.0
Judith Fairbank,83598201610271453,12.0
Freddie Rhoades,27129198805085955,12.0
Kelly Gafford,66793195906239594,12.0
Rudolph Horr,70787195202186582,12.0
Darrell Hurt,77275195108068519,12.0
Brian Nowacki,47443197104112037,12.0
Ana Numbers,19158197812241520,12.0
Sylvester Adam,48956195510095218,12.0
Marcus Heaton,49118201207161141,12.0
James Barnes,24905193702041878,12.0
Justin Fambrough,84353193602109149,12.0
John Escobar,30619201803317359,12.0
Sharon Farnan,45307197202256353,12.0
Donald Ortiz,77377200309282436,12.0
Wanda Mack,65007199402083835,12.0
Amanda Shepherd,91783197001224270,12.0
Marion Diamond,32150196805258498,12.0
Kendall Lawson,73061199109049003,12.0
Martha Flatter,16927197212074481,12.0
Robert Wall,50772200603257121,12.0
James Miller,90271198709213561,12.0
William Sitter,30068199506069832,12.0
Christopher Bertran,29554193204054978,12.0
William Coleman,50094201502159836,12.0
Heriberto Snell,98283198508137903,12.0
Amy Kaminsky,51100195607096478,12.0
Emmanuel Jimenez,41157201510084598,12.0
Sebastian Treloar,74144194705282384,12.0
Valentin Arnold,61353194412105561,12.0
Amina Robertson,34272199202088100,12.0
Eric Little,87860197311199935,12.0
Jasmin Weaver,99521195003047216,12.0
Larry Benfield,12102195806214232,12.0
Gertrude Morgan,69958194110278752,12.0
Gary Neyman,36217198105056765,12.0
Isa Fincher,87602196109174739,12.0
Diane Gulledge,10566195401235901,12.0
Alfredia Bader,66078193606241405,12.0
Hollie Huebner,81125199310312345,12.0
Steven Burke,25669197302078152,12.0
Michael Finder,17269201702104776,12.0
Gladys Knapp,44723194911095682,12.0
Mary Fleming,91513199112257862,12.0
Carolyn Torres,49229198306164184,12.0
Jennie Morgan,78642196203136225,12.0
In Gerena,44230201503069536,12.0
Wyatt Molina,77692201901077399,12.0
Lorraine Lopez,37211199502011860,12.0
Edgar Jamieson,68039197807257454,12.0
Ann Ellis,96300199009268900,12.0
Norma Freeman,10155194307072403,12.0
Rita Martin,57145201311283343,12.0
Amanda Coleman,63310198105038689,12.0
Bethany Coleman,20854199010194091,12.0
Betty Sasahara,93100193706155121,12.0
Maria Ocampo,22217198305013025,12.0
Marlon Whaley,90530196104144784,12.0
Debra Wright,12364196012171901,12.0
Janie Lewin,96871200710164734,12.0
Maxine Harper,57888194403069435,12.0
Pearl Hennen,60213200110293851,12.0
Eugene Hansen,56868197108285245,12.0
Linda Maddox,32925198308103360,12.0
Terrance Macaluso,32294193210221755,12.0
Duane Cheney,90337201211177422,12.0
Jacob Schmidt,72114199004026838,12.0
Richard Turner,60411200203279290,12.0
Nicole Wheeler,93224200907122940,12.0
Paul Karamchandani,88272201408183377,12.0
Flor Sauer,38306196604212600,12.0
Lloyd Torres,43389201401119327,12.0
Robert Johnson,47808195608154073,12.0
Antonio Hardesty,94333197311062245,12.0
Bobby Gavin,99148195205177405,12.0
Mark Enfinger,82878195002181999,12.0
Derek Crouch,41876197802269173,12.0
David Erickson,75303201603266241,12.0
William Postlewait,13370200203277517,12.0
James Isaacson,65535201806172154,12.0
Kevin Manser,96401200010317454,12.0
Larry Lopez,65988195403138176,12.0
George Fike,57678195404047573,12.0
Jeffrey Macdonald,54358193304241992,12.0
Heidi Vazquez,48328193707108724,12.0
Thomas Davidson,49391197404067532,12.0
George Maxwell,55524198312231014,12.0
Margery Holbert,30183197004068564,12.0
Christina Sayles,41624198411256640,12.0
Victoria Putnam,36988201904297337,12.0
Edna Wade,74551194512194956,12.0
Brian Garcia,70211193106149244,12.0
Don Cloutier,39755199004225856,12.0
Tamara Anaya,78444199709038999,12.0
Jovita Portillo,70363197304305972,12.0
Jennifer Lutz,39628195107193168,12.0
Brandon Carrozza,51492196801197480,12.0
Paul Allen,43862193401135086,12.0
Frank Hawkes,14204201311198332,12.0
Rebecca Routt,96234200111267148,12.0
Barbara Ebrahim,16173200606141043,12.0
Jimmy Johnson,70974193401076098,12.0
Jeanne Mojica,11913200805043303,12.0
Zoraida Mata,50095198308278036,12.0
Aura Connors,84203201606277228,12.0
Ray Dellinger,40472196807038615,12.0
Christopher Hemenway,87041201907151034,12.0
Delores Ruley,26047194705079802,12.0
Mark Arpin,79034196705109240,12.0
Elizabeth Alvarez,89868193608074741,12.0
Wendell Wicker,33309194307262651,12.0
Jose Hernandez,29411194203079735,12.0
Kathy Gibson,62145195801216164,12.0
Scott Powell,35200193303253679,12.0
Jeffrey Myers,80631197302013928,12.0
Chad Sandate,60298196407276971,12.0
Joseph Worton,27601195806161053,12.0
William Crain,76082196603087168,12.0
Sherri Cline,80582196708154541,12.0
Katharine Casanova,49257196603306609,12.0
Thomas Galayda,16070201302239185,12.0
Herbert Richardson,19889195704058456,12.0
Bruno Cremin,79802200204062254,12.0
Maxwell Shireman,51137201801205702,12.0
Erica Patillo,57262193010177955,12.0
Thomas Gillespie,60755201506256985,12.0
Sherri Decarr,31397196505184744,12.0
John Seeholzer,45998200106108895,12.0
George Judd,78106201808146049,12.0
Chester Kenyon,49318200911132793,12.0
Maura Baggesen,67268193006081027,12.0
Daniel Geller,78197197111062286,12.0
Bessie Ledford,91721198709086969,12.0
Carl Unch,49823200605282115,12.0
Peggy Erwin,60645196003225840,12.0
Lester Pelletier,28971195410214875,12.0
Bessie Thao,15748198402177564,12.0
Marnie Mccoy,33083199210064542,12.0
Audrey Wade,49401197009159108,12.0
Peggy Arnold,98119196608271219,12.0
Marcus Morales,50429196311273600,12.0
Morgan Myers,24166201708026327,12.0
Opal Carter,15667200207139419,12.0
Donny Moreau,97095201603278197,12.0
Irene Nelson,33831196609047735,12.0
Rodney Lancaster,35010201606075822,12.0
Elias Gonzales,47791198810179657,12.0
Melissa Wise,94042193709274844,12.0
Erin Ward,66368200409032325,12.0
Stella Daughrity,57061196208024889,12.0
Lena Evans,74581199107131663,12.0
Jc Stephens,55066197712232810,12.0
Everett Pruitt,77920197503074273,12.0
Paul Fleming,25690199507131334,12.0
Danielle Flores,95158194902083667,12.0
Carrie Walker,74855198710046111,12.0
Sarah Rosales,25678199510293889,12.0
Steven Alexander,28216194507095873,12.0
Kari Howard,69341196812196046,12.0
Jesus House,92569201707084763,12.0
Derrick Jodoin,20140199303308510,12.0
Roy Stevens,27103195604043834,12.0
Sadie Ness,40635198612305290,12.0
Kristine Barron,37512193305302069,12.0
Todd Jones,68977200601221451,12.0
Seema Jones,98027198011086775,12.0
Kathryn Miller,81041197205082368,12.0
Bruce Blodgett,25055197904138328,12.0
Elizabeth Grabowski,51946201604256239,12.0
Martha Gerleman,19181198911242135,12.0
Ricky Edgin,79375198201293163,12.0
Lloyd Anderson,41676200607112932,12.0
Janice Anderson,26519197809232375,12.0
Timothy Ligon,46454195002039998,12.0
Johnny Hamner,64041198701225982,12.0
Margaret Sweed,69603201709225505,12.0
Jeanne Colunga,70857194503087558,12.0
Megan Cervantes,95792196612187003,12.0
Lucy Fleming,91797196506291922,12.0
Monica Thomas,29207195404127855,12.0
Micheal Bell,45920195807043910,12.0
Herbert Kuhn,76178199607092090,12.0
Joseph Hufft,71657196901188472,12.0
Teresa Mcgrath,77328199110142720,12.0
