Name,id_Number,row_Number,seat_Number,auditorium_Number,test_result,score
"Charlotte Beane",20255195712236718,36,40,5,True,73.44344045576031
"Charlotte Bentley",83725199008299480,50,21,4,False,92.78810439166666
"Charlotte Chase",72202199412046435,34,29,5,False,80.56989833333333
"Charlotte Draper",95586200807023316,19,8,2,NULL,84.57162545
"Charlotte Franty",77954198709252656,16,51,5,False,73.44344045576031
"Charlotte Jackson",85407198208302421,20,20,4,NULL,84.81454761666666
"Charlotte Lindburg",86025201912011335,25,41,6,False,78.90848165833334
"Charlotte Salcido",43433197911297434,4,26,2,NULL,76.593108975
"Charlotte Smith",93188201308276906,42,14,2,NULL,74.45540566666666
"Charlotte Sokol",83966195907141105,23,40,1,False,65.570939525
"Charlotte Stott",96646197410229882,16,37,4,False,69.45441570833334
"Charlotte Sullivan",46072200604302858,36,27,1,True,91.34513643333332
"Charlotte Sweitzer",37305196407223454,31,20,6,False,80.49569230833333
"Charlotte Szmidt",50714193110022175,38,54,2,False,59.08087451666667
"Charlotte Thomas",74046195511107660,16,21,6,False,72.60355034166666
"Charlyn Paulson",49143195510303626,22,40,4,False,75.62906775
"Chase Day",51900198401163277,8,21,2,False,82.67738643333334
"Chase Richardson",53686201007306334,44,24,4,False,73.48066298333333
"Chasity Bradley",64685194601232905,35,9,1,False,76.46225732500001
"Chauncey Carreiro",39927199503271590,1,19,1,True,87.110348875
"Chaya Molina",18749199809199906,52,13,4,False,81.7144835
"Chelsea Hopping",28999199504261106,26,51,2,False,86.87329760833333
"Chelsea Melton",69327196508062013,19,15,2,False,80.80444136666667
"Chelsea Rosner",27573194707023945,2,50,5,True,74.52240289166667
"Chelsea Saez",41450200206249077,46,20,4,NULL,84.036597975
"Chelsie Bridges",20715197403312519,33,6,6,False,72.78058974166667
"Cherelle Barnhart",87475194505145569,26,32,6,NULL,73.44344045576031
"Cheri Abernathy",71766194612225207,8,38,5,True,77.65346428333334
"Cheri Clark",99220197604011677,32,13,2,False,68.25077836666667
"Cheri Hanson",16214198508128598,40,56,1,False,87.66243680833334
"Cheri Holm",25357195310163087,18,20,6,False,77.56598622499999
"Cherie Gamblin",51579201202017399,26,1,2,False,73.44344045576031
"Cherie Hernandez",99520197608066997,16,41,3,NULL,62.128010958333334
"Cherie Mull",40719200205186302,30,37,6,False,84.18131224999999
"Cherrie Reed",28315198504105009,26,5,3,False,78.59821519166667
"Cherrie Steik",59325196707207916,24,34,3,False,73.660065
"Cheryl Adams",91046193403033697,20,34,2,True,70.05462179166668
"Cheryl Amundson",39671201603087864,4,33,5,False,72.23390748333333
"Cheryl Andrew",51158197104228864,7,2,5,False,81.35103660833335
"Cheryl Balk",76838200108267643,16,29,2,False,81.15644320833333
"Cheryl Bolton",74661193508125033,14,13,3,False,59.407267358333335
"Cheryl Brown",35447193801194682,14,18,4,NULL,67.78586903333334
"Cheryl Burnette",39472196801077578,48,25,2,False,73.44344045576031
"Cheryl Chacon",40644195411085462,12,60,2,True,66.19260348333333
"Cheryl Dashner",47818195903288032,15,47,4,False,73.44344045576031
"Cheryl Dooley",66377200105011943,29,23,1,False,75.04925181666667
"Cheryl Duvall",89853193504294029,16,12,1,False,61.28830858333334
"Cheryl Fellows",96774193207308448,36,62,4,False,64.2506868
"Cheryl Gill",38049200008239895,32,53,2,False,70.3794185
"Cheryl Hidalgo",95551197001149905,55,30,4,NULL,87.021141925
"Cheryl Hill",17814193608129983,11,59,5,True,61.84674451666666
"Cheryl Jefferson",25269194703232673,9,16,1,False,70.5403846
"Cheryl Knee",80769198312211937,15,38,3,True,79.44321609166666
"Cheryl Ledezma",35145198712012795,68,62,4,False,81.88286445833334
"Cheryl Ligon",78376200109211518,19,45,5,True,69.162239
"Cheryl Love",25267196306143262,28,9,3,NULL,79.63037727500001
"Cheryl Martines",63950193502212249,1,26,5,True,61.45651004166667
"Cheryl Petter",68957198706064325,10,3,2,True,85.08118954166666
"Cheryl Pollock",28905199212113855,34,7,6,False,94.906423075
"Cheryl Quirk",76357199512034497,22,10,5,False,88.58337085
"Cheryl Reed",64761199006191585,19,62,1,False,72.15189743333333
"Cheryl Richmond",80076194809177142,35,47,3,False,73.44344045576031
"Cheryl Salas",72738199810124968,16,56,5,NULL,81.9060247
"Cheryl Sanchez",67495194712142522,25,42,5,False,72.95782596666666
"Cheryl Santucci",74457197101102168,38,54,1,False,70.82541848333334
"Cheryl Scholtens",20138197608225950,42,22,2,False,73.44344045576031
"Cheryl Sherlock",38423193602063103,15,26,5,True,70.485187725
"Cheryl Sink",69155193606155362,15,55,4,False,65.89349265
"Cheryl Smith",87052193010285116,12,39,2,False,70.57223260833332
"Cheryl Stevens",91309194109014628,45,40,5,NULL,71.43507049166666
"Cheryl Thompson",70486196004232964,33,33,2,NULL,69.02573533333333
"Cheryl Tippett",43518199212115798,23,39,1,False,70.384464275
"Cheryl Tomasini",23705201512211116,56,63,4,False,71.8072097
"Cheryl Vanslyke",85410200703083771,23,1,1,False,65.45411994166666
"Cheryl White",45751198101189506,34,41,3,False,76.75329578333333
"Cheryl Wilson",78103198201292406,28,59,5,False,75.69792030833334
"Chester Bell",94130196803161754,51,40,2,False,75.583115375
"Chester Berman",82908196112021647,44,38,5,False,60.77733606666668
"Chester Caffrey",12080195708017185,27,31,2,False,74.67910620833334
"Chester Kenyon",49318200911132793,12,18,6,False,73.44344045576031
"Chester Peery",30009200012211877,21,54,5,NULL,63.00993681666667
"Chester Pigg",45199194209226166,21,35,5,NULL,61.9028086
"Chester Rogers",23061193308076713,10,49,2,False,65.79039834166667
"Cheyenne Myers",18709194306147965,21,57,1,False,45.887217941666655
"Chong Catalano",68283201102274213,45,55,4,NULL,74.686702375
"Chong Cleary",68507199103208326,44,41,4,False,78.71606775000001
"Chong Montello",63193195205259877,5,3,2,False,64.39182784166665
"Chris Allen",82694193909277266,8,4,1,False,61.79430494166667
"Chris Barnes",95110195403098900,36,5,6,False,77.565426725
"Chris Bateman",76747201111082598,9,44,4,False,65.31675364166666
"Chris Becker",33155198205287298,21,51,4,False,79.24473900833333
"Chris Blanchard",88571193812127509,8,26,4,False,54.56652470000001
"Chris Brick",54757197506152631,14,37,2,False,77.29496335833333
"Chris Czapor",44110199006091298,20,31,6,NULL,87.62956500833333
"Chris Dinwiddie",32255195404068500,14,50,2,False,75.49168131666667
"Chris Fletcher",12476198811092369,46,36,1,False,84.69596153333333
"Chris Hanson",97673196701098507,23,47,3,True,66.00727655
"Chris Hicks",71956193908204066,36,61,2,True,63.976676725000004
"Chris Hillebrandt",23993199107134408,12,1,1,False,80.765147425
"Chris Jackson",99382197410184972,21,44,2,False,73.44344045576031
"Chris Lindblad",88675196801285611,41,37,4,False,77.64751735833333
"Chris Mata",92593193201305422,46,7,2,False,49.156348875
"Chris Quilty",75688195907166215,28,29,1,True,75.85023165833333
"Chris Reynolds",64385194803278350,36,2,4,False,51.61159889166667
"Chris Smith",69956200104245751,20,5,2,False,73.44344045576031
"Chris Stacy",17077199704302524,14,9,4,False,85.22492309166667
"Chris Welch",70507199211146987,1,21,4,NULL,78.97145968333334
"Christa Chadwick",67523194012144010,27,16,1,False,63.169260958333325
"Christa Juenemann",49522199312222036,20,58,2,False,91.298374525
"Christal Ward",35208198008277888,20,35,5,False,74.71737450833334
"Christen Bensman",25960196010118602,11,13,4,False,76.22207050833335
"Christi Beavers",93784201606149856,58,39,2,False,72.09731408333333
"Christi Toth",41779197806305730,19,26,2,False,77.56937545833334
"Christian Cabrales",20600201604235059,49,62,2,NULL,76.84300363333334
"Christian Feeney",87426198002206166,5,21,1,NULL,72.48635528333334
"Christian Feeney",81584196805122985,48,12,2,NULL,76.38872068333333
"Christian Pierson",37483199101058664,66,55,4,False,89.17086260833334
"Christian Richardson",97584194112226909,51,18,4,False,68.65886259999999
"Christiane Osborn",89479199312028783,47,25,2,False,77.10930769166667
"Christin Stewart",55980198610281133,32,16,5,False,79.912945025
"Christina Bobo",84826199301266212,24,8,2,False,85.31060529999999
"Christina Chandler",40388195711018311,5,61,4,False,67.23491118333332
"Christina Cota",63979200708207047,19,49,1,False,73.44344045576031
"Christina Groom",61797201505258922,14,49,5,NULL,73.44344045576031
"Christina Hixson",59312198303022130,30,9,2,False,84.13284428333333
"Christina Johnson",53040201903247348,58,27,2,True,77.24757783333334
"Christina Landingham",33128195712033571,63,39,4,False,76.501330575
"Christina Lenigan",32970195208142671,21,60,2,False,74.46163826666667
"Christina Livesey",43118195503078605,2,16,1,False,77.92697250833332
"Christina Los",45871197304233848,1,18,6,False,73.44344045576031
"Christina Mabe",10816195308231660,11,8,4,False,70.24963735
"Christina Mcneill",66517196003206091,12,16,3,False,73.44344045576031
"Christina Miceli",16892195312024823,55,60,4,False,66.196236225
"Christina Robitaille",14346193209215064,36,6,1,NULL,60.844008225
"Christina Rogan",28729196701318600,44,20,4,False,76.85213826666667
"Christina Rosenow",12519195109155364,16,44,3,NULL,62.55831135
"Christina Ruse",50267195407236726,5,40,5,False,65.30065931666667
"Christina Salter",66096194412297260,33,44,2,False,59.77177835833333
"Christina Sayles",41624198411256640,2,58,5,False,78.57362636666666
"Christina Shelton",25020193612026402,19,34,2,False,57.111021058333336
"Christine Barnes",31961198508044251,35,42,4,False,67.47979393333333
"Christine Bobo",54100199708199532,39,38,6,False,77.57953478333334
"Christine Boulton",15021197309229746,47,58,1,False,82.60932597499999
"Christine Church",88244201310075920,45,57,5,True,82.41425640833333
"Christine Dubow",29009199505187555,28,48,2,False,79.08974356666667
"Christine Elam",50317198210133646,10,15,3,NULL,85.54049723333334
"Christine Flower",31174200405307196,1,49,2,NULL,83.00325181666666
"Christine Fretwell",26986198206102196,27,33,2,False,91.3862216
"Christine Gibson",62159196001143419,15,23,6,False,73.24793863333333
"Christine Gramc",17006195703116712,16,5,2,NULL,72.47538461666667
"Christine Kenny",96998200711284305,14,48,1,False,79.28616298333333
"Christine Lambert",14408199810209640,57,50,4,False,81.54132049166667
"Christine Leonard",57724194012026687,3,19,3,NULL,67.98651555000001
"Christine Lott",80902196902145367,50,24,2,NULL,81.45135898333334
"Christine Lyon",81722193608144056,20,41,2,False,61.624289375
"Christine Mayle",53964200704175933,27,45,3,False,79.57066570833334
"Christine Meehleder",56415198809153249,33,64,2,NULL,67.10723350833334
"Christine Metoyer",44368193604138524,19,47,5,False,70.72237636666668
"Christine Okura",34140193812162251,33,46,4,False,68.00542120833333
"Christine Oneal",93153193904206662,27,28,6,False,73.44344045576031
"Christine Pasley",30513196405137665,55,5,4,False,73.60628386666667
"Christine Rodriguez",84339196705066388,14,51,1,False,73.4829249
"Christine Salvemini",54771199301124173,5,38,2,False,82.53548624166666
"Christine Shulte",82802197209279832,51,43,4,False,72.37147526666666
"Christine Vanlue",31991195405048689,39,49,5,False,79.53130953333334
"Christopher Anderson",12227193201062279,25,30,6,NULL,64.62027563333334
"Christopher Bailie",48969195704286991,30,14,3,NULL,73.75191209166667
"Christopher Batey",29646198912011925,49,43,4,True,70.08586169166666
"Christopher Bertran",29554193204054978,40,1,6,False,73.44344045576031
"Christopher Bowen",23017195501071451,27,36,2,NULL,73.44344045576031
"Christopher Bragg",52658196310268006,50,4,1,False,70.19553296666666
"Christopher Brown",63523193609295436,27,22,4,False,62.53707598333334
"Christopher Brown",19837201203058274,24,34,1,NULL,69.41339743333333
"Christopher Burdick",49052197112189613,21,30,1,False,70.70669593333334
"Christopher Butler",32132201901261564,16,43,6,NULL,72.55451188333333
"Christopher Campbell",11905195611233021,40,8,6,NULL,65.59022618333333
"Christopher Castillo",93628193606088466,43,65,2,False,66.22103205833334
"Christopher Chevrier",20709197601269108,24,3,4,True,82.31953386666666
"Christopher Clark",25485196509152217,68,3,4,False,83.35610896666667
"Christopher Cobb",94085193905036003,9,29,5,False,68.34296795
"Christopher Collins",57370201104167678,45,44,4,False,80.172345225
"Christopher Cooper",75262201105212257,45,63,2,False,73.18116299166665
"Christopher Cooper",27929197209262619,64,63,4,False,79.48348076666667
"Christopher Corliss",49067198301312792,10,13,6,False,80.42078751666666
"Christopher Coulombe",32660193408279289,38,33,1,False,53.99416208333333
"Christopher Cram",15550198507153175,46,39,5,NULL,74.33935529166666
"Christopher Davis",66936198010014977,43,9,6,False,73.44344045576031
"Christopher Denger",17758200510276256,13,39,2,NULL,73.44344045576031
"Christopher Drelick",98732197205035615,41,18,5,NULL,74.43812911666667
"Christopher Dunn",88628195409037591,24,52,5,False,57.700830575000005
"Christopher Elizarraras",50806200009226949,52,60,2,False,87.5519075
"Christopher Elmer",80100193311024524,10,56,5,False,73.44344045576031
"Christopher Farmer",64677195504177830,30,1,1,False,58.95607784166666
"Christopher Fowler",72400193112315280,21,29,5,False,60.35179577500001
"Christopher Fuller",97033197207155239,40,11,1,False,79.293448725
"Christopher Garcia",79103193310024246,6,12,2,False,59.04166759166666
"Christopher Garrett",20457198201064628,31,41,1,False,73.52324541666667
"Christopher Glover",26736193508182788,6,60,1,NULL,65.47686809999999
"Christopher Goudreau",19333198108132574,38,23,3,NULL,85.9666795
"Christopher Grenier",72911194108291292,18,39,5,False,71.48234428333333
"Christopher Hand",75120193803088093,30,8,6,False,60.73405126666667
"Christopher Hannah",41451193408274031,2,2,1,False,57.992822341666674
"Christopher Harper",10811193209298344,27,43,2,False,67.96321518333333
"Christopher Harris",53650197503298300,2,65,2,False,76.17692031666667
"Christopher Hemenway",87041201907151034,8,15,3,False,87.75579942499999
"Christopher Hilliard",52169197407162132,43,18,1,False,73.44344045576031
"Christopher Hodge",33939193407072395,3,34,4,False,50.69098900833333
"Christopher Hollon",39046193810055192,6,56,4,False,61.194194116666665
"Christopher Holsomback",17733194510208046,11,11,6,NULL,61.64197435833333
"Christopher Hopkins",74446201109211493,52,44,2,False,78.63592949166667
"Christopher Horne",73595197612237924,38,39,2,False,77.15608606666666
"Christopher Hoy",52432195608056123,13,57,1,False,80.46406955833334
"Christopher Jackson",37009201011125446,32,23,3,NULL,83.99017670833334
"Christopher Johnson",14580193412114726,31,26,3,True,61.78219778333334
"Christopher Keeter",15773193206065050,22,2,5,NULL,67.89165289166667
"Christopher Kessler",29657198507288892,53,1,2,False,84.85911629166667
"Christopher Killer",57090196410076364,41,17,5,False,79.3683672
"Christopher Kinnison",40649200608289476,28,45,2,False,73.44344045576031
"Christopher Kirby",97273193508183323,52,53,4,NULL,61.91380308333333
"Christopher Kirk",49325200607059480,27,34,2,False,67.26049814999999
"Christopher Leon",25769199906072945,37,64,1,False,74.060262825
"Christopher Lesinski",27615200608064481,42,58,1,False,83.19423442499999
"Christopher Lopez",49322198510183632,13,37,2,False,72.40826095833333
"Christopher Lyons",52709193409199241,34,49,1,NULL,72.676540275
"Christopher Mace",29620200412156306,38,43,1,False,78.67372890833335
"Christopher Mason",71579200210037145,3,29,6,False,81.95628570833333
"Christopher Mcginnis",51023194805188638,60,51,4,NULL,72.51036445833333
"Christopher Noe",59724198207179256,39,7,3,False,83.89166758333333
"Christopher Nucklos",87680201910288757,3,18,5,False,84.47391757499999
"Christopher Olcott",26076197704183554,1,57,2,False,68.076739
"Christopher Oliver",68926195011062114,23,29,2,False,68.176958775
"Christopher Oney",65842200707126409,39,30,5,False,77.02287635
"Christopher Peters",74537195304156752,25,6,5,False,71.46214375833333
"Christopher Pillsbury",20395199608075199,29,29,2,NULL,81.44689926666668
"Christopher Pollak",14792200504101387,43,64,1,NULL,78.05144871666666
"Christopher Ponce",95630194007183510,45,17,2,NULL,65.64610619999999
"Christopher Poole",99923198005186988,12,6,5,True,78.64436444166667
"Christopher Reyes",14923193010289283,6,25,4,False,58.70181866666666
"Christopher Rivera",33371193105302816,11,28,1,False,43.592671216666666
"Christopher Rogriguez",65534199311244384,29,42,5,False,84.40186995833334
"Christopher Rothermich",21758197201135618,21,59,2,NULL,73.98102746666667
"Christopher Serna",51182195905163873,26,1,1,False,75.6738269
"Christopher Short",45661197305273084,38,49,4,False,72.37225455
"Christopher Smith",69398197509108457,44,60,4,False,73.44344045576031
"Christopher Smith",52011195206011016,54,52,2,False,73.47424264166666
"Christopher Smith",53332195611151722,13,58,1,NULL,65.16439466666665
"Christopher Stein",53734201204201093,1,32,2,NULL,83.688281125
"Christopher Stoner",91695195801284584,65,66,4,NULL,63.16252286666667
"Christopher Strickland",72782200209124455,39,52,4,True,69.13459888333333
"Christopher Stupka",61176193906265696,42,23,2,False,69.45977380833332
"Christopher Sturgeon",30273198504181875,42,54,5,False,73.44344045576031
"Christopher Turner",49824194806018073,3,31,5,False,71.915039375
"Christopher Valentine",44613193205103082,28,2,2,False,73.44344045576031
"Christopher Vanhandel",42727194107242032,33,15,6,NULL,76.67631499166666
